"...1","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2017.12","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.05","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.03","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.02","median.X2025.03"
34,0.867843145132055,0.819504654721181,0.800245109945529,0.817777788639067,0.918174967169769,0.901543602030334,0.719054226664934,NA,0.915107810634301,0.799698352813733,0.762091517448419,0.781788485971358,0.82995643715067,0.881344544887548,0.833910044501829,0.791830077767371,0.748464067280297,0.917736190286545,0.857254910469049,0.812810468673701,0.833224410812053,0.86558486264328,0.880754477951857,0.857995627103035,0.898684543144852,0.700897325903694,0.940784317255008,0.878669853548733,0.784165194088757,0.802579991127312,0.866278602741662,0.869762649661612,0.880196079611775,NA,0.852873571987804,0.872187036275859,0.72987068777388,0.756914359174272,0.785221508807601,0.904254537708356,0.888153601437805,0.84977004042378,0.91087919569784,0.91472511081134,0.961576171219344,0.977718361399366,0.933651302311865,0.800746977329248,0.812051661130846,0.86886657883482,0.865515102942788,0.877041435694395,0.876009211820718,0.883898951113223,0.889297392219299,0.942338420285096,0.951680675148898,0.9223311593135,0.392156869173084,0.853147583572504,0.889675251673905,0.901645261665866,0.839331036104873,0.884705889225,0.891450986862176,0.974264707416279,0.915904144446041,0.8926065903191,0.848648657669884,0.825240652127694,0.888174026273191,0.759640537202362,0.876047681359674,0.892933012917634,0.936124962265199,0.75686275959013,0.414645863430905,0.110957328011056
36,0.871335208415962,0.752505461374773,0.753857921470098,0.837472776571857,0.92473118728205,0.912804779280758,0.729693723659869,0.392156869170422,0.892307698726363,0.529575191438457,0.734466246763751,0.757816654604744,0.866274517774548,0.898289534639791,0.796668787156356,0.806995242028438,0.825576530312563,0.900928798474593,0.809934651851442,0.755921583175223,0.851441762026551,0.882352948188756,0.890888115938907,0.853190722790583,0.88627451658229,0.613022590583073,0.907843142747807,0.820780281553407,0.743222521698571,0.750762542088405,0.891978616064218,0.833028332392291,0.883084968725824,NA,0.832679748535072,0.816666677594094,0.684171658495097,0.702714949846134,0.742456998143642,0.907706343850391,0.88686049806658,0.846047610606762,0.900303220011475,0.885098046064271,0.905263163541454,0.887843143939798,0.849333342313639,0.743891417979751,0.757010743302639,0.8937779899657,0.878966139121471,0.892092340870894,0.88859178261322,0.882394667001442,0.883137261867457,0.92347642215507,0.898627457022508,0.901754391820305,0.355806946754461,0.877258261044789,0.897086317294087,0.905882358550968,0.839834890867494,0.873553331305284,0.871708691120009,0.934402855959733,0.799472108483169,0.855709351160849,0.798366025089636,0.824671926460819,0.900799655381515,0.789090921662092,0.877392331759103,0.866998659239747,0.912717092037036,0.692412635554573,0.230555556714655,NA
38,0.903485844532646,0.849968383389132,0.84705883264541,0.57291669212282,0.903529417514799,0.886576175689696,0.869135810269249,0.630252122879036,0.923062562942502,0.992688601299866,0.822058834135528,0.831442587077616,0.831459705034891,0.858300662040712,0.836414575576781,0.777229614796176,0.807843148708344,0.834036265904049,0.878787886012685,0.817927181720731,0.856241041567266,0.84566730837668,0.862923356619747,0.845378143446785,0.87856209874153,0.678954267501842,0.943734018698978,0.888515412807461,0.811045762896538,0.8363834520181,0.856410264968871,NA,0.850695198232477,0.830501099427541,0.834229010122792,0.872784321308135,0.747504471377894,0.636363658038029,0.820619871539451,0.880000007152557,0.871241837739945,NA,0.633986949920675,0.526176498830338,0.5960784554482,0.557647085189822,0.502156878262764,0.385294124484071,0.358627459406869,0.375757583163011,0.378431379795085,0.370281870476904,0.355933961115392,0.408431378006952,0.472916668280997,0.670588254928678,0.691568645834936,0.466666668653509,0.2790123588509,0.462339420770794,0.555294144153603,0.558024717701811,0.585994422435768,0.597734228769943,0.62591038644315,0.762636179725353,0.46799852207022,0.542483687400834,0.613725513219847,0.692733582328362,0.806078442931188,0.735746622085584,0.845276301557383,0.818300664424903,0.837076658552345,0.818954259157188,0.514807331150984,0.0859728530049514
39,0.818235304951668,0.758373093363401,0.748937923461199,0.842483669519424,0.901252994886259,0.896564052344483,0.86657754805955,NA,0.798482738435268,0.874127219362957,0.697711134336859,0.736965256319805,0.845213705129584,0.876339876651764,0.8687378059734,0.702065844088793,0.843068464806205,0.824812101945281,0.706441365966671,0.72415687918663,0.835126060247421,0.839775919914246,0.861609468112389,0.835581706960996,0.863049891328565,0.767015264431636,0.801997560821474,0.755496421281029,0.694444462656975,0.74007471203804,0.878057897090912,0.868903810945933,0.861409905552864,0.769187688827515,0.694720197934657,0.765533783038457,0.658823549747467,0.657103563609876,0.715005002031892,0.881127458065748,0.870278118976525,0.803174614906311,0.872847813367844,0.835988968466092,0.540898043375749,0.479719053008663,0.433382113033266,0.379298878257925,0.336994495010003,0.323666221180627,0.340709626674652,0.377902484057765,0.392793001450655,0.462051284313202,0.475645960769921,0.571870312094688,0.600186765193939,0.29453553137232,NA,0.494682918529253,0.671895444393158,0.653427203496297,0.453050111730893,0.507910779837904,0.600739208360513,0.632857436693988,0.399587209287443,0.524007680212579,0.715313316201386,0.787815138697624,0.871663778643065,0.85129412651062,0.834320404699871,0.626481152349903,0.656136041337794,0.608278890450796,0.496577227586194,0.0101960786618292
40,0.926362090725693,0.862229110378866,0.827622738197549,0.80783430638953,0.905133411802134,0.886494029488066,0.741994212160111,0.156862750649858,0.91932462354488,0.561123502576934,0.810350380959771,0.780752672876174,0.825634381788563,0.86578201103694,0.718839124076727,0.797303035855311,0.848005141582937,0.900557660181548,0.870337039338158,0.809281713998179,0.83140368262912,0.852568884439236,0.861172684224779,0.78946904921791,0.878411060787887,0.695301015753672,0.953638765960975,0.88230927816204,0.794416969067003,0.785795905927867,0.855559557615651,0.840052884616348,0.849077141284984,NA,0.852489893635213,0.865574740899222,0.736347354650466,0.743529427051386,0.790899013573131,0.881559821996905,0.865213765668133,0.825021387401383,0.898270911799983,0.888313077187906,0.960482656955718,0.967608009494225,0.923283635573623,0.783162050973675,0.744028535756198,0.86674510598194,0.848205137252891,0.862842856439432,0.871973220318104,0.880197232229651,0.895866624458969,0.949920627689793,0.987625861892733,0.943051357269169,0.378235301374903,0.84556924465095,0.869655136701787,0.894248372316522,0.825178081648756,0.875484579835724,0.88399981373337,0.976057792964658,0.827226901053976,0.936253654195906,0.822365880012359,0.827598202837584,0.873389363288959,0.786656325406687,0.852410043849357,0.865930229845028,0.792247141413457,0.736686140525062,0.211389601619649,NA
41,0.921568632125854,0.523529440164566,0.520746391627096,0.579831957817078,0.886274516582489,0.90758738828742,0.863348424434662,NA,0.703743333166296,NA,0.492623716592789,0.50490197353065,0.767538140217463,0.873796798966148,0.866405236721039,0.70239653189977,0.830096493164698,0.802153029862572,0.607239842414856,0.467238564044237,0.690296649932861,0.818666677474976,0.872773116827011,0.826666682958603,0.879144392230294,0.757796466350555,0.980392158031464,0.615004285522129,0.464470590353012,0.462418302893639,0.738562107086182,NA,0.806610635348729,0.811988806724548,0.599886355192765,0.882352948188782,0.400435735781987,0.494938449804173,0.516493685105268,0.777927184104919,0.74017329410065,NA,0.838874689910723,0.734563645194559,NA,0.733333349227905,0.75555557012558,0.490641722286289,0.519564298788706,0.760597586631775,0.836646392427642,0.859383744852883,0.769057874272509,0.848366022109985,0.819656873494387,0.995436720414595,0.919655671933802,0.819607853889465,NA,0.776470601558685,0.834901970624924,0.874836608767509,0.815076263745626,0.84901961684227,0.833778976039453,NA,0.909243702888489,0.695194174261654,0.64844292752883,0.706787347793579,0.763279871507125,0.860906871035695,0.833283066749573,0.83114187857684,0.951557096313028,NA,0.354248374700546,0.0593464055409034
43,0.691627411176982,0.599961451037595,0.57164406776389,0.894655127210937,0.928837880855582,0.919108607672195,0.865413477757676,0.328976045052211,0.691145365436724,0.765211196506325,0.497164812039651,0.612233753814268,0.870552132801356,0.906172845098677,0.667736205188397,0.865054380970211,0.834464835223235,0.778903275728104,0.555137710004367,0.545507947772473,0.836049658989567,0.885942180277886,0.900284279533169,0.782581914991203,0.875423053355966,0.803206983407214,0.682807634705945,0.621691199019395,0.559314634993202,0.618300676345086,0.89680441738348,0.329411774873869,0.872109635787839,0.784000012874376,0.771856991683818,0.666578230104988,0.547483448564745,0.554977402092008,0.579921593666257,0.906107736044882,0.895501271250704,0.848627460002794,0.874211025238013,0.814359872656907,0.684927424856673,0.662929662536072,0.631123582521804,0.552380979061517,0.700396346602004,0.873352906191953,0.876767245605861,0.888230923406311,0.849325573937924,0.839864223964599,0.808721751463444,0.776009240571727,0.672423882687221,0.576896551619592,0.509104251861545,0.878327434608946,0.910124909411128,0.916907014670179,0.853528801951128,0.873597155484323,0.851734548807238,0.634105785326672,0.419385430617431,0.309025951632284,0.238946869729218,0.246093830435229,0.469690528620502,0.740204304905964,0.777019252911312,0.790339760367039,0.797355233236295,0.700578916072472,0.639470355077054,0.0975332084684837
47,0.694007508875379,0.637525821398124,0.666249112122236,0.618797680673479,0.922431568936204,0.905369133157256,0.873690709615937,0.40445920873051,0.717042500525882,0.800852526789366,0.618574274140572,0.688372356756862,0.871072154492118,0.89716880954801,0.872077259578189,0.783959707866001,0.840332253525733,0.81787291918131,0.605239239215708,0.612605065107029,0.857922636979279,0.87129285470724,0.887949225759853,0.866204493279951,0.88169349162041,0.792810469865777,0.721629918553024,0.683341322875503,0.649019628763091,0.70354032268087,0.894229837540352,NA,0.865998401462207,0.584873974323273,0.781164892788511,0.654199610895258,0.535294145345614,0.559237158624373,0.600563909493361,0.89394111974452,0.883461724966752,0.689292814289516,0.871334799791639,0.805897107249784,0.662745118141225,0.655403318222075,0.634995759180843,0.579598531126872,0.689289418490197,0.89025055120387,0.862948726117583,0.87157599146203,0.846397493012616,0.859491738027805,0.831323539465744,0.813849240107322,0.6714761572066,0.59826799780135,0.227385622263144,NA,0.895872039230237,0.823292494192648,0.844934649765532,0.874007742091508,0.859395433217334,0.666862764954959,0.556668735575129,0.602941200136904,0.73650076985333,0.836771081794365,0.890639809840298,0.806877611035583,0.860797137606431,0.799029138192422,0.755012442108463,0.682864469029818,0.637829294710137,0.289727681378474
48,0.601960808038774,0.532627478838208,0.53502676568265,0.87684766948211,0.935087723167321,0.920639839611514,0.900684000447726,0.817927181720576,0.689433569709565,0.419607847929001,0.511204510927067,0.598385260385996,0.888921575248198,0.907924842089379,0.890291732985758,0.847229335618908,0.872303929179728,0.859477132558742,0.523378610611094,0.525254930257878,0.785822033882261,0.871252915616699,0.899979551633168,0.893137238919701,0.900717366032433,0.846938169002456,0.521942138672035,0.418685125954281,0.33774510771072,0.267999008298086,0.350762536129254,NA,0.76687980929156,NA,0.544248393178053,0.708496749400277,0.589760373036264,0.581662023067537,0.71210572900996,0.895922819773427,0.878431379794789,0.268778294324875,0.370079891550809,0.41314879410596,0.377502587281515,0.346568636596868,0.278431385756194,0.26334187258861,0.283026973717318,0.318431383373761,0.320526971482681,0.268137268724064,0.305083526506638,0.402557550565455,0.368750007825529,0.384162902832362,0.384500473738481,0.30840337276512,NA,0.437340157188999,0.483660131693651,0.456246501207423,0.42791234570472,0.43398693452661,0.450653597712851,0.453308826313767,0.297577866736715,0.417927175760843,0.35200747847598,0.431372553110951,0.480392162503819,0.525054494540406,0.472549021244431,0.546502084643859,0.583823554218126,0.572281665422869,0.460110296495393,NA
51,0.618616700172488,0.568627476692223,0.552454866879615,0.930227747429953,0.93276400885111,0.921783578018313,0.890915595094582,0.338823539018934,0.665791229370716,0.756862759590149,0.521695450326984,0.572218752560888,0.738669711095378,0.907842093639131,0.898592461399189,0.822149721548813,0.876107487413587,NA,0.533139416124464,0.537477582693204,0.854103247435701,0.88535931352838,0.894746307613804,0.877573823674156,0.897323205062535,0.829826145390174,0.64790010511291,0.598896024449562,0.523876348137962,0.577535944100683,0.907730339596066,0.479995715324523,0.866839684984217,0.818449854526728,0.792764763940354,0.62804668387296,0.525459666685776,0.51505544237474,0.538323241744538,0.916812274420559,0.893911255033282,0.734482459966421,0.898399607734465,0.814039398769007,0.6253936487297,0.622420335849761,0.600559471964647,0.521949106632888,0.57299956469279,0.88682413033458,0.884054216830124,0.898730704539604,0.893899344118976,0.88686683680863,0.84514347202075,0.81875500794768,0.665262341096795,0.591605713467702,0.512664306227893,0.343345858315316,0.353198142842665,0.413842130088965,0.529757088085608,0.543979155183495,0.579879110008657,0.598074310581973,0.356156619128184,0.326297588208381,0.297952500730895,0.403570726965588,0.647699789078103,0.665178779633093,0.637227940313495,0.692013527602562,0.72565878664755,0.678296878816148,0.566503293812306,0.0447857314399782
53,0.613333356380463,0.584313750267029,0.574367743471394,0.926293413323092,0.923666215220163,0.926436785993905,0.892011625899209,0.294864624738693,0.633202636241913,0.716078448295593,0.431729059327732,0.605392180383205,0.737254917621613,0.914596954981486,0.547857688532935,0.789542496204376,0.788838624954224,0.796601319313049,0.550433533532279,0.566488439386541,0.876176477968693,0.886650557387365,0.901593137532473,0.876549011468887,0.893353711475026,0.831439026331497,0.654671300860012,0.612730038166046,0.53331545444384,0.593899806340536,0.914033069330103,NA,0.883921575546265,0.834926480427384,0.602369304746389,0.501960813999176,0.391970127820969,0.386181145906448,0.367266914674214,0.346949900190036,0.403812641898791,0.532549047470093,0.487843137979507,0.526648869568651,0.513725504279137,0.523414099917692,0.462745100259781,0.403519362211227,0.428303499584613,0.557647085189819,0.624026534423022,0.666952634230256,0.599659017894579,0.615427732467651,0.644967341423035,0.705580711364746,0.710980409383774,0.526908663993186,0.452631581770746,0.701797403395176,0.81496389131797,0.834193336336236,0.763000866641169,0.79821748083288,0.800000011920929,0.803921580314636,0.627991908583148,0.701872676945804,0.739215701818466,0.776220288682491,0.869649275927476,0.869803929328918,0.883961796760559,0.839941912227207,0.858220219612122,0.850980401039124,0.810059687365656,0.160784319043159
56,0.921688680137908,0.884712830054023,0.87418968336923,0.562962989012402,0.903355125586191,0.892233016132151,0.872320269048214,0.324951951994615,0.944173193025024,0.982323676792544,0.806028965199107,0.856483247010939,0.845315913359324,0.879160973914834,0.861470596492291,0.811973867416382,0.866928112506864,0.876910771642413,0.898741592222185,0.865643656772118,0.87350140810013,0.863205806232113,0.88195072993254,0.858749346555889,0.891810848432428,0.846358552575111,0.953134286810051,0.906406632400451,0.846241839230059,0.865052331340768,0.870049988522248,NA,0.872125484943389,0.592156887054443,0.808930025341804,0.885826337337493,0.523588857867501,0.463529413938522,0.406931643067182,0.452816022837425,0.693933841772385,0.538562119007111,0.796078443527222,0.653095416138671,0.450980395078659,0.565686300396932,0.546187390883791,0.471023966868728,0.487707391381267,0.810373192833322,0.825387007311772,0.836434930021114,0.725303441286091,0.800720299993245,0.807641006007637,0.882352948188792,0.766886875591179,0.58638148632917,0.360784322023392,NA,0.88966614330137,0.902919395764666,0.831331279403282,0.867787122726439,0.862961255659268,NA,0.501629413013727,0.740196093916878,0.822372238166996,0.811764717102049,0.8751331070401,0.717879464891221,0.8777998163459,0.840070396661757,0.89019608497619,0.753267988562584,0.364917867087037,0.0715686306357415
58,0.956004294886355,0.874984094020581,0.853174268651487,0.723235784233382,0.88972549676897,0.870799341927421,0.848930791594697,0.447575622519549,0.949041306972492,0.467385123931812,0.744102606605404,0.803422166903783,0.805783655052257,0.847511589209537,0.810298193598291,0.743888693317265,0.822815767494415,0.815567037108461,0.869653975462393,0.804331321174651,0.822160983497182,0.825921354056791,0.84164341134503,0.798367988280577,0.853994387110297,0.743201802350246,0.989241198979338,0.880765139246753,0.786946481367251,0.798124580882262,0.837832523367526,0.632434411049249,0.813932188555736,0.733333349227905,0.758445598191983,0.779642458347804,0.704170613121299,0.683741006654437,0.772173081153615,0.857295451533978,0.842032094977135,0.576470613479614,0.872227417098136,0.824192890047534,0.981590415040755,0.975677232509812,0.919441209045335,0.764525594382343,0.655157735814103,0.826553650294685,0.814586738902613,0.828172815187176,0.825600979486942,0.844790474456893,0.871503993868792,0.988034922711074,0.995176353110921,0.941965387853298,NA,0.831372559070587,0.842967164676287,0.854704402495137,0.800582711533689,0.849497417129334,0.859321444824832,NA,0.943995101377368,0.72782714707483,0.568244694120163,0.535803582735412,0.585380416871367,0.636783006029867,0.670516078823342,0.748475348185976,0.96072173784388,NA,0.118954248726696,0.030458753480216
60,0.75873829230017,0.609514648797071,0.605997716679283,0.8467023264278,0.914392996341622,0.905651678057276,0.864379093050954,0.255991299947097,0.665482046082588,NA,0.513615052464985,0.539037460630563,0.759015777531823,0.819607853889514,0.704987977680446,0.823394195786845,0.762091517448452,0.750588250160275,0.542766322960713,0.496948273446327,0.773856222629658,0.759477138519389,0.823529422283182,0.780945795423874,0.830392166972164,0.745098054409018,0.660699082457492,0.57112302021546,0.512854059537248,0.526084401390757,0.850980401039096,0.546606361866021,0.453921571373977,0.450980395078655,0.410457521676946,0.364705890417102,0.359912862380329,0.322477023985427,0.28470589518547,0.276862758398057,0.656611382961266,0.495324283838272,0.608784337043755,0.630155532524502,0.623529434204102,0.508295655250558,0.471716359461826,0.418163059573439,0.463071897625915,0.730277581648387,0.716526627540555,0.695707466151261,0.627668867508559,0.709184743856117,0.730264295702388,0.784313738346088,0.770308136940004,0.595238119363785,0.399688770373654,0.857647067308421,0.896296302477518,0.884398983872459,0.700853535708256,0.740616261959073,0.743137270212175,0.751540631055832,0.528994604628145,0.610457539558403,0.760092286502627,0.789215698838239,0.877647066116335,0.887581706047066,0.862644553184515,0.83947713375092,0.858039224147809,0.838071905076517,0.346943492398544,0.0356078447401553
63,0.59890941014656,0.558981638733676,0.546840291778727,0.87563946734866,0.92237780267775,0.910783659290728,0.880975616850483,0.430902254317517,0.435221113581704,NA,0.346833599708545,0.311345551249622,0.329600952945755,0.339534142354522,0.380569224772321,0.394411331361768,0.413562096655406,0.478545695174769,0.389803928136883,0.376992080756996,0.562475415133785,0.719730958409425,0.730205805341081,0.684592223235885,0.668993539884418,0.616725060369144,0.650063115402653,0.595572793679972,0.55020782732122,0.56887343470988,0.834647270822038,0.85456574521959,0.848303188309144,0.796605739760514,0.755878067526379,0.764724704859066,0.645509192539754,0.51613070256352,0.256500123851157,0.284162908792504,0.603183480943078,0.64167241015793,0.708544592226838,0.655709067590215,0.572820493855447,0.518533557594765,0.479304001654158,0.422412491631964,0.488193811373252,0.787230506539346,0.7819711172267,0.792138212563725,0.747113670123055,0.694754060161745,0.720712406406364,0.741033148463949,0.715459534100171,0.529422240983574,0.37503538242317,0.87110305683203,0.904361783306265,0.904832238479872,0.735864412784578,0.777224749326709,0.785770748952741,0.694709600142753,0.530844673514421,0.518010326373065,0.755383104931091,0.795969131516245,0.889170973238181,0.905330293097542,0.890234476643851,0.836308662571123,0.844814045975604,0.779995703697206,0.51130408334556,0.042397227547878
70,0.865919709205582,0.714285731314377,0.662472787001236,0.661176490783522,0.898120921105206,0.880507504238973,0.858823537826661,NA,0.896586789024339,NA,0.541176497934962,0.542500027268463,0.654983680694514,0.874918308109106,0.646650347858545,0.724291955431512,0.839320737868684,0.796316114338577,0.763235308229905,0.589355766770752,0.572671594097047,0.832798583941291,0.870286560975924,0.821977104992607,0.860620923340587,0.354723716324041,0.905882358551009,0.729411780830737,0.629411786793412,0.622035503384979,0.752639532088451,0.663035604688684,0.864856719970972,NA,0.789140284061029,0.715126067399371,0.624336815931371,0.547338962554232,0.705882370469882,0.825370158467882,0.885383251038597,0.819294128418333,0.843319662781469,0.641930639743674,0.911111116409305,0.811764717100921,0.813235305249211,0.595238119362211,0.606372572480694,0.806574405992583,0.808627462387308,0.839467795406222,0.854901969432782,0.843992879173885,0.80945791216421,0.936134457584883,0.899313731491689,0.886950649063695,NA,0.715801631702099,0.851797394454568,0.89713424444212,0.80746607482441,0.844059986226836,0.810859739780296,0.937472770611593,0.812066376209125,0.824836611747365,0.715266123409989,0.715233802792802,0.811274521052484,0.829357308646132,0.841199017804278,0.8235817098616,0.661538481712562,0.573202639817856,0.305555567145814,NA
72,0.930092759831876,0.900712616018406,0.889284492323216,0.816073365871124,0.9156678856873,0.909312614275807,0.894632859421607,NA,0.943442835049148,0.980780432129915,0.83881898661741,0.87002755595626,0.857197394132631,0.887091193946251,0.878359258997021,0.811764717102118,0.897353442442211,0.902489163468887,0.877660473187727,0.883997844075206,0.882858462864511,0.869632989168184,0.889559956370405,0.879204888409431,0.905105110761293,0.864110209142062,0.945266547379994,0.90555556118483,0.848056045196456,0.873450478640394,0.876460654993955,0.896732032299054,0.900752499895658,0.864797877823841,0.901405851233651,0.914233431816043,0.829348199959438,0.724321004086072,0.58566230648675,0.338935583830078,0.370793101058404,0.358488769793191,0.419305326939116,0.42017482167346,0.386301876362588,0.362323111360721,0.347766204159845,0.32414358902719,0.362280709963729,0.517424587240324,0.565788729423205,0.565880098836061,0.521423412695491,0.550171206395907,0.553438826379989,0.588932044011766,0.574514975698389,0.385941183269658,0.272217071957983,0.666026430472298,0.756349939108515,0.752297499415364,0.684079620820638,0.699942347758664,0.681877618486761,0.578758195042952,0.450721680497476,0.43302321327612,0.574448554777287,0.651132411735545,0.811810316734838,0.846367198008205,0.83035131730147,0.694016332774446,0.70263159667198,0.651711203920495,0.566489677255639,0.00560669914463783
74,0.639215707778931,0.463602943345905,0.493658088613301,0.705555573105817,0.853287205976599,0.844675134210026,0.83217469806021,0.520798347890383,0.868767514824863,0.972549021244049,0.665062408555637,0.69988189835146,0.854939317703247,0.896756239511348,0.694271452286667,0.852893361231177,0.824673213064672,0.816666677594184,0.768468482268822,0.715056039392946,0.795276304537601,0.879227060338725,0.881901960968971,0.748872565105558,0.865002978931773,0.476367390469506,0.900098045170307,0.754372033718469,0.667040169239043,0.712673379153738,0.899276383221149,0.633473411202427,0.886205701451552,NA,0.735294133424754,0.823831081390381,0.625074294480409,0.503112385670343,0.663292313730992,0.903327397324822,0.900414787232875,NA,0.895975238398501,0.870098046958445,0.650980412960052,0.735620930790899,0.71463048458099,0.610802834888673,0.666405248641966,0.904699663321176,0.898083785040812,0.906535943349202,0.894424021244048,0.877450987696646,0.851333342194557,0.893363505601874,0.992952543756236,0.640336155891419,NA,0.887139568434042,0.911134459078311,0.920193829413118,0.859068635851144,0.286274522542955,0.34993464946747,NA,0.349019616842275,0.4450980424881,0.493404643102122,0.577296206825668,0.681904780864717,0.774509817361834,0.663907064331909,0.728375894843409,0.89686275124549,NA,0.272352954745298,0.0824441429834047
75,0.907189548015444,0.857225861813887,0.846597471657921,0.79398694038381,0.902801126241836,0.893504908308413,0.874509811401367,0.84052288532209,0.930216193199102,0.834690809249379,0.811764717102051,0.819887965917201,0.84183007478714,0.865359485149762,0.8546928191185,0.820119362810384,0.860843739726345,0.86666667461381,0.877170875667728,0.836326119145996,0.859536550261687,0.859313733875639,0.872766865624322,0.862254887819158,0.884095867474814,0.835947722196327,0.915424841642335,0.887254908680655,0.808419849941854,0.832135086257922,0.872766892115371,NA,0.828104585409164,NA,0.850840345024717,0.860392165183156,0.763725504277921,0.745790095887006,0.790648579597077,0.884477131068682,0.872664367451387,0.282352950424766,0.895985066890717,0.886274516581717,0.938970591872715,0.942414864113058,0.92091503739303,0.802240908144515,0.81424837708448,0.853081241250038,0.850392165780033,0.87058824300766,0.86372546851635,0.667728777976578,0.672222241759591,0.818382363764068,0.776470601558685,0.588465999154484,0.152941182256105,0.583006560806423,0.686694696551091,0.722984765969086,0.645686295628945,0.704575181007866,0.750980407000561,NA,0.623202636838477,0.529411792755992,0.672370786018536,0.746218502522596,0.848128351298639,0.810312284365242,0.806971689066588,0.789433563749209,0.818894841454246,0.711764723063461,0.526764734091077,NA
76,0.911312222480774,0.872584677826275,0.859698887914419,0.789661331610246,0.902614384889603,0.893800467691001,0.875044570727782,0.852287590503693,0.932418304681778,0.943790853023529,0.807572695715674,0.835516943850301,0.841167765458425,0.878815847284654,0.854030509789785,0.837139571414274,0.877124190330505,0.868582895533605,0.887132359668612,0.846875009126961,0.869063188632329,0.860990720359903,0.876809937449602,0.864851992504269,0.889901967346668,0.835983051641567,0.909803926944733,0.891806729137897,0.822816409847953,0.840522885322571,0.87759477853775,NA,0.800522887706757,NA,0.851724146768965,0.861051701686599,0.755032694339752,0.689869299530983,0.828180584796639,0.886274516582489,0.871488275098019,0.317647069692612,0.903529417514801,0.901395179331303,0.951400563120842,0.959041396776835,0.919669122435153,0.81590415040652,0.815947723388672,0.85960785150528,0.850700289011002,0.87343136370182,0.87426470965147,0.6925029018346,0.694509822130203,0.933689843524586,0.688104593753815,0.548907589912415,0.166817501187325,0.400490202009678,0.467787116765976,0.527566348805147,0.601206660270691,0.676330551505089,0.695955900475383,NA,NA,0.496078431606293,0.608656168710895,0.687867665663362,0.787423947761799,0.685977439988743,0.769444458186626,0.744713586919448,0.992156863212585,NA,0.413165271282196,NA
78,0.945588238536757,0.904675722122081,0.883492322789577,0.595445944417381,0.895611584186542,0.874057322740648,0.863682872575441,0.563464078306688,0.946834737062464,0.490382820368703,0.853748566964355,0.841176480055044,0.799136333167677,0.843492072820726,0.815282831957403,0.771362242730113,0.84771242737786,0.853032384501289,0.892577037215258,0.849387263879446,0.836119720810765,0.830134169051852,0.847908492883346,0.814192336230157,0.86516107246295,0.678431391718654,0.967081449925567,0.900140061974754,0.8243633190108,0.833250158483517,0.827869961659215,0.727403172633189,0.81922309915991,NA,0.813159052531241,0.87568628191964,0.753856223822231,0.619146504823059,0.787707403302773,0.852825844989428,0.844275784108265,NA,0.888600870714488,0.884728513658257,0.969991476638526,0.96461251377977,0.939141229737893,0.823583142398447,0.616666689515546,0.832843147218249,0.813664226792883,0.836184355034246,0.841281522065594,0.854166675359055,0.886560464277799,0.941816730157964,0.986049502599128,0.939635857939597,NA,NA,0.845137264132578,0.865554172942075,0.806001199917524,0.862810465693465,0.883447339368506,0.9533496759828,0.863025218249543,0.823921579123378,0.587675094606448,0.534248393774673,0.609269185501707,0.710675398509392,0.679558279185631,0.858306108663649,0.919429594820313,0.943003568459499,0.546999432824706,0.167389065814076
