"...1","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.02"
94,0.923403805547818,0.8823686066252,0.846097346179842,0.849472538299578,0.872871687895231,0.86351081391761,0.861528923617184,0.880342351922283,0.947030052074152,0.813805571308831,0.828077606132687,0.800811299350558,0.846739076540685,0.80713878933671,0.825363207699847,0.867092431745903,0.867672116378344,0.930979546526885,0.909245948275627,0.900046219729492,0.851351360211641,0.833790156790074,0.832019666510267,0.851837561430198,0.814871938557479,0.878737635612509,0.83513172390109,0.947278146453333,0.893999612849715,0.486418450097529,0.401779530079862,0.333910044501952,0.381482653599046,0.34757830220538,0.349337925965397,0.417931362786578,0.500701237396085,0.409097393075347,0.394265490273954,0.372614308961633,0.478680130039269,0.597152321737816,0.585139884867619,0.590599793722147,0.544094874415477,0.502576458069587,0.474014366653439,0.477331050275955,0.380670201116314,0.383279647413936,NA,0.621805755705297,0.647352957725961,0.619087751693198,0.592814698527386,0.583089182258681,0.610574787468943,0.738921584190859,0.440830188812267,0.385527390190312,0.718281447011318,0.749600218642895,0.730971336948376,0.730377540214991,0.686519286586511,0.727257498197562,0.459916686919338,0.506648905172724,0.577917858958618,0.77653043131245,0.739457442335625,0.820179957166613,0.695874417269815,0.733776859939598,0.731805465438789,0.54770287754148
95,0.893539061311104,0.836840661477687,0.814663267653431,0.876397973961496,0.917541075397594,0.6745098233226,0.591871682081398,0.539933073812154,0.495686282963826,0.365650846656888,0.346072351155241,0.508972102946597,0.626341124750542,0.60720189787451,0.694117665290694,0.708085918427665,0.66494599836227,0.521568655969309,0.100316257006792,0.392156869173195,0.359329546651712,0.44447229010097,0.719099508390109,0.709178166186493,0.732571450301879,0.742791249473625,0.701454793253534,0.534477151930832,0.508823558688349,0.406644885739008,0.443279860778357,0.79246811071977,0.655172434346469,0.820909487439336,0.35686275212424,0.781647071838272,0.627208238839915,0.490056052803686,0.474509805439962,0.474019609391509,0.884410164395085,0.87843137979481,0.856209158897562,0.895970702171125,0.812930588785889,0.80027046491276,0.744281060993165,0.698743104933624,0.56613193316759,0.572549045085564,0.845228767394814,0.836666676401427,0.873608924246965,0.872567701339476,0.868074417114122,0.785664866952179,0.809889184391133,0.845454554661394,0.703205744425046,0.571188500949244,0.867392890982805,0.876930532632148,0.865228766203125,0.875399239284192,0.853238273750642,0.86797386407768,0.673285894332676,0.663379489498393,0.723172922025301,0.855933961114953,0.900124106226005,0.890873886921145,0.736950503636389,0.844947218894154,0.798287777832943,0.763418217204322
98,0.929358105345726,0.878034477383323,0.854648534740669,0.868902755159386,0.89982704595711,0.855004605901198,0.871694780364835,0.899289471557268,0.939305840895085,0.8263786046817,0.83535841547068,0.796981592611836,0.862899339406623,0.840544605993468,0.722761285980823,0.873374929174712,0.865114797674191,0.910747762049553,0.829187604176838,0.88497869398274,0.842377735204935,0.818265013803068,0.829516741907879,0.85016057341774,0.811868882179383,0.872702637026412,0.832820522785233,0.940985281702394,0.902317296374851,0.807809631029666,0.819615681371178,0.84467312654693,0.786373612709468,0.853283802929768,0.448073820857148,0.84443069382699,0.850153195205979,0.781242855825608,0.656956136226887,0.812353294557269,0.860843952312053,0.854539827925628,0.837625580454611,0.88510346374658,0.881054045186701,0.953365557418152,0.939952018140137,0.916061135337485,0.7949130443017,0.786524076895167,0.783529424667381,0.821710250278333,0.85482926976127,0.85513837603816,0.879014488820948,0.899321796163877,0.926968512968412,0.99233055713393,0.919802627816015,0.794858573797509,0.83012241060084,0.83549090867402,0.584969721708841,0.376305018266376,0.372636562213456,0.468163075023916,0.287299131392663,0.319617609034903,0.34365234884229,0.417212997002672,0.525233192725728,0.559386318544435,0.589065705410956,0.637604104329489,0.494469854221383,0.439070446623944
99,0.895449662887523,0.8581582717597,0.830035145572037,0.88857006881297,0.916004697481817,0.897215275212826,0.89496871714896,0.870828339031693,0.893648080455501,0.713113279282347,0.810067664112852,0.857504571880296,0.888763405323056,0.759169564527174,0.867584819595038,0.891517131572908,0.875609316558456,0.907752245467258,0.834558833390361,0.88500000685462,0.844059299677555,0.866786722625983,0.864477132260806,0.818705559831786,0.419331031336556,0.372055403210968,0.37662621339178,0.403699074020043,0.346721822861875,0.310984776919722,0.296371434269388,0.334944223213734,0.427015254894854,0.378467230982963,0.361206644773604,0.450966778521835,0.477124184370431,0.362923359329146,0.348602831795645,0.324156064655494,0.507747184147007,0.700807399611073,0.699607861042125,0.708621243635478,0.631944466382362,0.498039220508776,0.465665859325626,0.416743397972163,0.375033981434303,0.419386914498501,NA,0.753705394267782,0.796924259148244,0.686126544790152,0.716436991691355,0.694117665290634,0.713390498904242,0.689215704798145,0.505882382393333,0.427956993541455,0.847132824501765,0.865836713049025,0.820025042016211,0.818640891819561,0.778137268125716,0.80776365745692,0.509359400523214,0.621390396898608,0.689430912820466,0.812483671307448,0.875326804815943,0.872478368314447,0.753883875906241,0.80915033817262,0.612338617081288,0.643633106660171
100,0.934858391682307,0.895128682721161,0.864396292911485,0.877941183745369,0.897167762118417,0.874279130905914,0.863137263058864,0.923366017639285,0.964200833982346,0.832679748533545,0.831372559068313,0.830065369605027,0.879789831591124,0.848932470877715,0.803216923492256,0.877124190329747,0.871506056886627,0.938493295719749,0.916339874267578,0.921160135417503,0.868685128933817,0.84313726425114,0.862745106218781,0.88091500997393,0.86104574799305,0.904110111295898,0.853176479338741,0.737745113669517,0.669411784410289,0.520060360432786,0.46666666865625,0.458169951751343,0.433137258888338,0.456510812045383,0.282352954153273,0.450682014875245,0.71715687958581,0.481862772259501,0.434352973105327,0.462745100260356,0.488313726190361,0.674274529219125,NA,0.675350159408036,0.620949455000513,0.778431385757092,0.665546238432059,0.638274531367779,0.434823533297487,0.469000965357364,0.651960805058359,0.720152522126588,0.772008153897796,0.729463376492834,0.746003031729968,0.796274521946374,0.788235306738241,0.901960790154741,0.709358306091984,0.641960805653801,0.814616766841757,0.859259267643979,0.834477134047462,0.843343662587372,0.81139707006402,0.930283228556116,0.622905548328044,0.689572211021067,0.739425785842722,0.780392169951012,0.888249207047957,0.880392163988189,0.838797395229189,0.899690408451629,0.754509818555374,0.877450987695597
103,0.878692817687988,0.832410621292451,0.783621696864857,0.883369651105669,0.902941182255745,0.88496732711792,0.879196563871895,0.884593844413757,0.908387805024783,0.730392172932625,0.78341737985611,0.842614388465881,0.395365425131538,0.364086695407566,0.341176480054855,0.397979804060676,0.459746253841064,0.470231730829586,0.126610651080097,0.335686284303665,0.32455649971962,0.394117653369904,0.473321451382204,0.473684212094859,0.516937460218157,0.554117673635483,0.532324957847595,0.487254932522774,0.443697482347488,0.427450984716415,0.417864928642909,0.686274528503418,0.461960786581039,0.706971695025762,0.674596969286601,0.583267998695373,0.581424173555876,0.483967717956094,0.462254904210567,0.46745098233223,0.813788752402029,0.829946534200148,0.846757173538208,0.885490202903748,0.755392171442509,0.64431374669075,0.584432585672899,0.595246607607061,0.555854368209839,0.545751661062241,0.821568638086319,0.837998657390989,0.867058833440145,0.82325710190667,0.840000009536743,0.696296314398448,0.673604846000671,0.707497133928187,0.576470613479614,0.415686279535294,0.859803929924965,0.88641975985633,0.858467031608928,0.868627458810806,0.770955896005034,0.650980412960052,0.382026150822639,0.596078455448151,0.680522894859314,0.801307201385498,0.891748372465372,0.881191001998054,0.698599457740784,0.64567476160386,0.600217888752619,0.585882377624512
104,0.933333337306777,0.861519616097032,0.851190485059804,0.88320340880417,0.911429943107863,0.856999552527096,0.869117654859949,0.880686281621108,0.945299148558826,0.778615209273991,0.839612521230918,0.823767093094719,0.873284321278185,0.845117854349515,0.762032099744856,0.869971644203484,0.847549028694317,0.930612249033424,0.772549033150212,0.881464467849406,0.823219824778206,0.813950509321347,0.825326807797472,0.844580597347598,0.809155163957898,0.834901970625342,0.809358300133373,0.964821224702904,0.902885688363033,0.762745112181027,0.791721145311477,0.823056129546201,0.822309378783039,0.842999665360855,0.485098043579476,0.837941186129863,0.839477133750735,0.760381427121319,0.763529425858888,0.784854644331745,0.84664603597231,0.850367655977529,NA,0.883157372474833,0.880065366625481,0.99277605822181,0.95035948008264,0.922833654186352,0.766176484524707,0.790041292183977,0.828125010244527,0.820761256358525,0.845860557423723,0.851832915907149,0.867712426185615,0.916013076901023,0.939792391131422,0.99549019634723,0.926648845726634,0.773581024847973,0.818596824538109,0.830694757126184,0.800373494625571,0.743954263627104,0.580645186284314,0.771532330247748,0.454545462670033,0.334046355703585,0.346226984804669,0.390014530884295,0.474215687814146,0.518023399692833,0.622396536667973,0.887908503409772,0.480000030994479,0.244705882674713
106,0.597250663391929,0.53837106823922,0.595012811862912,0.854447893092511,0.896274515986437,0.843859658429492,0.85870819757967,0.636117184603681,0.626419010915259,0.54497551731767,0.631470610201389,0.787735930989303,0.87519452969233,0.831245028391107,0.848961946718845,0.808912667361165,0.650029729713084,0.584659771007682,0.329738572239843,0.536291737305496,0.548233166337016,0.754094593665177,0.863929746672518,0.862848275586195,0.818448442479827,0.840751643478865,0.756595379926926,0.633012499592546,0.613250635797163,0.340369098326752,0.279770073761425,0.196507660977881,0.530936847130433,0.818995108827939,0.400301665067644,0.445151036655596,0.811799116824799,0.757402424965427,0.769446636835733,0.799357686063338,0.912523724379076,0.752845543186827,0.524369776248941,0.796940000219784,0.840271502733226,0.57112108268168,0.478934168815624,0.412418305873881,0.566431398391744,0.723294134140021,0.807692319154747,0.826601317524903,0.58627450466157,0.623479157686227,0.821002189318337,0.716809133688615,0.822058834135539,0.789978226025902,0.643776662323792,0.592502907795074,0.897025023041097,0.623261292775477,0.854344160135449,0.905693367303131,0.866750112239348,0.596397082880146,0.366199821233764,0.873075091257331,0.714193217251284,0.915686279535292,0.643814213573938,0.8195670042187,0.878340602748927,0.887504160909325,0.522425687470976,0.406155956345945
109,0.908823534846283,0.727023189176185,0.525490224361343,0.315966397523899,0.309371895709291,0.353153161906002,0.403324813946449,0.3532591502409,0.34928639020241,0.300297100435631,0.302133806488134,0.348231801763195,0.631733768080422,0.658496752381317,0.483605675606302,0.39272666970892,0.357385629415546,0.341419051295715,0.111808279653378,0.322291032264109,0.279197874123405,0.434399758514613,0.659877105435327,0.639768741069692,0.470351045410488,0.383405076294424,0.41866376664908,0.48131254497841,0.44561926360372,0.446040727198129,0.433702760416562,0.710041609677393,0.8014093255624,0.753989666079467,0.605180811444537,0.556436514076975,0.610665501518669,0.535651700110992,0.526250873403295,0.528715656353872,0.811952737504476,0.858865256639232,0.82067133006403,0.870856384436271,0.83925771266221,0.830423792523696,0.807507014274585,0.763814630833527,0.584270177284856,0.567790875434873,0.726797401905062,0.821365798341809,0.845487667581963,0.811296710997438,0.820261448621737,0.848215554257937,0.871895432472221,0.943048131736818,0.804160700338609,0.533383001255066,0.81767677854406,0.877896620468653,0.83748366981744,0.839548659212166,0.8176470696926,0.861990958452206,0.639959453508752,0.768476635217656,0.840834691983831,0.826859643061941,0.899564276138937,0.896782308816899,0.871532324287616,0.915522880852211,0.741830080747569,0.861367257865567
110,0.722058840095941,0.635888316414707,0.597565946907916,0.901769494138113,0.936185387047843,0.908734408291903,0.90395857028238,0.771809114600128,0.75290157939468,0.567843163013116,0.557544783405636,0.855163407325686,0.91127118042537,0.873065023045652,0.86637618806625,0.887896691460186,0.835511992375052,0.674291958411582,0.594281069934368,0.615686297416821,0.56018102169074,0.796078443527222,0.890769973033791,0.909150322278321,0.832156896591187,0.905036530073942,0.847517197782357,0.725960800647935,0.674019627272981,0.557843163609426,0.571988821029663,0.914087486267065,0.584060745854532,0.867600381374359,0.863417375087704,0.867251469900688,0.687091521918926,0.574855850023288,0.560443333957506,0.536414593458183,0.91184996262837,0.886181145906439,0.805305663277121,0.891296876104254,0.834901970624843,0.712955199182034,0.686680207992755,0.669665532953599,0.55098041892053,0.533946106210343,NA,0.876252730687437,0.897420036165321,0.894058235666957,0.893725496530519,0.824007662331186,0.791036427020996,0.769707316937771,0.652451001107858,0.543137282133102,0.392156869173237,0.377045758963114,0.433484166860813,0.496110575609639,0.569334644763513,0.645016361027956,0.360784322023392,0.403743321245605,0.439295721905654,0.696885831215944,0.824836611747993,0.852859485894568,0.379777016008601,0.463529413938522,0.465761721134186,0.239506173464987
111,0.67286823655259,0.608403384685511,0.558938895954851,0.90144284716182,0.927292002213982,0.902775661511761,0.899256260230577,0.760331839322641,0.738496747613087,0.535749047279487,0.567357635498034,0.860653603076792,0.901896077807526,0.892132661960547,0.784313738346333,0.881895431876229,0.808540316422405,0.676862764358158,0.530870980994009,0.585330453183981,0.545833360404039,0.812254913151329,0.873039223253707,0.896372580528286,0.818352961540757,0.894117653369759,0.829885067610815,0.702033423715041,0.640068222647398,0.560942787112546,0.584932945275876,0.904829816384694,0.763921582698927,0.862316184677201,0.83793890614833,0.747276703516742,0.664088618424272,0.549019634725053,0.489215716719702,0.546568654477738,0.910315435865671,0.87843137979503,0.865670720736144,0.88919055461884,0.82897973767761,0.685947731137466,0.663157914814578,0.639880380388092,0.536274537444231,0.544254718288037,NA,0.874397766590016,0.897231852306956,0.82957517355705,0.890617758996932,0.824227783777649,0.777528802553676,0.752840638160714,0.630546977645798,0.542637474396558,0.409625673836583,0.38573798359373,0.455119828383713,0.52895043176839,0.567914464257857,0.60553223639726,0.383865553141574,0.419013670900093,0.492412617673249,0.695324301719821,0.785620927810666,0.79037434404544,0.403837239550129,0.472549024972673,0.484690818076434,0.357450988889908
112,0.94275775167217,0.860569441563043,0.826256137806444,0.848972369030123,0.906470593810208,0.865219115811036,0.8670036843979,0.883895860343919,0.937641120769413,0.794358986616042,0.789604156084203,0.772382663596658,0.860492718219873,0.827383522833658,0.623389378193991,0.867417098195508,0.823789285249389,0.908898949622787,0.717647075657003,0.871089496110373,0.798550736644195,0.80158594031523,0.829920126332392,0.858072610611714,0.497393330406024,0.376736118458597,0.367581707240225,0.35639216542244,0.342725334798741,0.305614984848429,0.288025222718888,0.36162092328136,0.531372558336805,0.429071354990372,0.267450994253749,0.39898990501101,0.485838780802854,0.34036296320755,0.326367399410328,0.320561748904978,0.461764708162903,0.63977126330156,0.584836626053637,0.512820541859417,0.504058977980748,0.421960788965225,0.38264560254693,0.374805778827885,0.328480897527997,0.350354618849392,0.492947029979491,0.56057973633681,0.615214267264645,0.575697204802013,0.489293271904021,0.556629344821321,0.608255957303651,0.543627478182803,0.402786383503955,0.356650776960103,0.681456601620825,0.733986943960439,0.641930639744697,0.625560246409079,0.615771548904277,0.60200640767277,0.323384179009789,0.570759829506404,0.655943647958074,0.782956272364614,0.756489276886293,0.684326559890729,0.657470760652773,0.65149640880328,0.445567813701962,0.342199497897308
113,0.872727280313238,0.806279189884648,0.753099784035875,0.823914875586825,0.915883145418512,0.887505559087958,0.870702622085812,0.822552844939987,0.829800723886185,0.286941455943238,0.623537813623742,0.703542339948965,0.855746195962038,0.677549038827441,0.769700492343563,0.846184883117672,0.782148096098831,0.707371958466438,0.520829941921448,0.672418320178971,0.620096688761425,0.710381854207901,0.848347866700762,0.860426587027476,0.816201414597247,0.850150101542087,0.756489276885996,0.71364601600814,0.675030656624565,0.593148172398407,0.591906574178247,0.85810041173976,0.518498280713743,0.891977269794336,0.851328282106307,0.857106062617615,0.722653857941894,0.590383313409045,0.482150531184351,0.556781914430791,0.833019617795954,0.903761975640473,0.890163405239579,0.906929900793181,0.836191218273318,0.716122021277734,0.668995117768637,0.635828898711645,0.53230277832865,0.525445661084231,NA,0.873695735819638,0.893561068146179,0.876954667177434,0.873322447637718,0.814913634473956,0.784697370036795,0.736568383101754,0.560291060861542,0.479746915947515,0.906207561783677,0.919152130500985,0.900601610202679,0.899699352383612,0.871012506254935,0.679469881123961,0.511086359408222,0.647734977048016,0.772458361063385,0.89936652183533,0.919162586517631,0.913380964781885,0.818054687912746,0.795362331037938,0.671627003699532,0.65932955857246
114,0.587213501544069,0.539346432685753,0.505659001914803,0.886968960985505,0.953166881053545,0.913123085735779,0.89781692355523,0.640395648711609,0.62877403678322,0.494877106077221,0.491315445620759,0.868965895535178,0.921083993854966,0.914754421699152,0.876486800426266,0.902622165779254,0.810132340110532,0.590260104715691,0.451287300431126,0.537796479463623,0.490422759269769,0.810315441826053,0.902189548313601,0.914925359967921,0.876242584267276,0.910476745051486,0.838508527786977,0.61776146069177,0.577145195198673,0.48627452361278,0.503446256572626,0.902509906921232,0.683409455704477,0.827537051193219,0.78637871880453,0.824355015629174,0.575437021810015,0.499534758976031,0.486274533783612,0.484901961684314,0.915590768557209,0.893343143612131,0.885181002318845,0.905136708222627,0.782660528140862,0.609101935669231,0.586074454443902,0.567647084593845,0.48451813249975,0.474090706528651,0.91183515847799,0.894979430128018,0.913638832160769,0.906033185812137,0.901121677269575,0.82426367338663,0.674383321116104,0.63539417939533,0.561259681528217,0.496830065548374,0.896317251026617,0.894962903700357,0.872937425352113,0.873399487819991,0.845456941984559,0.630155250802594,0.544442170207715,0.343371487619969,0.348519416792092,0.365345276568351,0.35472041534058,0.381169995739526,0.409851174756784,0.448918688165896,0.466478649680042,0.319293160129844
115,0.693903761560931,0.601768231019547,0.571301273324361,0.812785958871327,0.943598619278703,0.899019613861996,0.886735877569901,0.756393512089975,0.72803923189646,0.554229718446823,0.538895200938022,0.770352954864547,0.899008598220454,0.886416260018325,0.868850275196775,0.872694270478326,0.793656298342811,0.697712436318068,0.554751157760749,0.586939496061191,0.539397267831765,0.708403378725099,0.867182670455152,0.888128098566037,0.759531442995158,0.89049446518003,0.81372550129884,0.690606927871809,0.640158392489066,0.53913227611414,0.557924862951083,0.871626305229429,0.580816135213065,0.830646342701367,0.699331568723476,0.789316251873903,0.66205307666004,0.53843140006073,0.462388623845392,0.532549047470316,0.892810463905236,0.882974660251101,0.867320269346162,0.88091384052133,0.797014272348535,0.687122435183466,0.645276313478534,0.642445234691612,0.538443283601313,0.518250405788548,0.498921572044615,0.376470595598516,0.377134732181093,0.428296813193571,0.512476169957621,0.57013577222843,0.59411767125227,0.672058843076389,0.346955633477642,0.288618938430579,0.548184485899383,0.636729713529569,0.706776978261808,0.757914887695951,0.747028672695244,0.692075181752586,0.427450987999722,0.617429216702892,0.710147076100202,0.836449958148809,0.85671751035588,0.837908506393757,0.749807086335555,0.759093996779131,0.694019626080706,0.642992032898425
118,0.896848745644094,0.861764714121817,0.82633054256439,0.733439337562869,0.902085946595416,0.888413553888148,0.877111621201039,0.878573982282117,0.913124894773637,0.786618165134151,0.809574479435351,0.712119531631477,0.874466238419216,0.653092026710507,0.839104287664999,0.877124190330506,0.860832146028192,0.895398165498459,0.811677571137746,0.864784321784969,0.83664734472691,0.846156871914863,0.853282191183257,0.870214754626865,0.731676799469982,0.887875156743186,0.853621457304274,0.921857928154897,0.891647715265579,0.510077548581504,0.418934447295737,0.389228764772421,NA,0.469469471289237,0.458703483854024,0.54593321515455,0.516694390167633,0.400405685449475,0.37830066084862,0.349252006080418,0.640593556133485,0.622905548323287,0.743089446207395,0.771723439818939,0.731836023113946,0.604088467486355,0.540066620088978,0.499197267245929,0.400946591434811,0.438527952156851,0.674836620688438,0.776967002621204,0.799564282099416,0.7357261898154,0.804793039957686,0.761295836904777,0.753803936243053,0.757537438023481,0.47298105843997,NA,0.871467847133357,0.879763951579348,0.855793234976861,0.84932408643806,0.845001616438885,0.781227914036286,0.583914946701587,0.661437928676613,0.749803936481478,0.872203006463896,0.897012144327158,0.883866535989869,0.819898340437145,0.837176480293264,0.662850160151717,0.69864255189896
119,0.685807675123797,0.616806745530807,0.573906511068758,0.882156869769697,0.990686275065425,0.902380958199781,0.884558830410451,0.692489844448522,0.743895440101963,0.580392181873767,0.59500893679636,0.846752460114676,0.903361350298093,0.62254904210449,0.879233518784708,0.891234147198197,0.790196090936959,0.671568647029033,0.652661085128915,0.614215709269577,0.559125214815579,0.804131664335752,0.884705889225027,0.897969193756824,0.8432352934036,0.899286993525371,0.837535023689237,0.706405246258524,0.653221309185961,0.559545949886235,0.578777418417601,0.895187172022748,0.551225516945279,0.88601809854691,0.514302220415368,0.69092812299749,0.66039217710492,0.557904438116039,0.525957077741405,0.521568655968254,0.903812641898908,0.88698257754248,0.852012392721813,0.89937612007977,0.796078443527222,0.697486900108669,0.680000019074009,0.67265502746065,0.557149715540363,0.533583674025672,0.550140082839753,0.450075417758949,0.370520629760202,0.376732033491363,0.401764711738919,0.457900809891891,0.559663891791035,0.800230692410069,0.380147065967858,0.328258372405681,0.488515426006809,0.59317358997137,0.657715280419107,0.713137272000527,0.740173294101391,0.778431385743311,0.458333365618693,0.619261845070019,0.708088252693755,0.818207293749374,0.835294127464996,0.76605153259133,0.696854593232529,0.747111832773051,0.656269970327384,0.494588235618394
120,0.874718961714979,0.831172024322464,0.812342532734137,0.876418447082519,0.907637215640796,0.874509811401705,0.88414205082022,0.840855624457894,0.897807740295065,0.628366035218676,0.795238107441679,0.844552567130634,0.87819795310522,0.698457105726881,0.844308641824122,0.87523021803982,0.852186438937893,0.838650424735902,0.878039222955674,0.839482210213681,0.808335029279442,0.849421577602211,0.863321260818701,0.874967327714714,0.855588940916542,0.886226692577896,0.834068637341459,0.891202276866212,0.863839017402817,0.785625343990181,0.800930889266221,0.865617883067088,NA,0.866118296860158,0.347373526408065,0.854506041854939,0.835021234817977,0.755266772452549,0.753460604228211,0.779682740493879,0.413329166618252,0.339140281081669,0.319114650503046,0.334283799729703,0.333119668067072,0.358536461687591,0.323864190317719,0.30726319845359,0.276785295319183,0.265839586149816,0.30784314870912,0.309458724420081,0.284118425858096,0.276548000935538,0.307953099224802,0.340550697864727,0.361124061859997,0.439194940858799,0.285119331853634,0.276087564646112,0.468208922889983,0.548762482697556,0.489099003374379,0.466049384739555,0.464747603269966,NA,0.23233646505079,0.338519717849847,0.386977694363738,0.622533959150074,0.721590430538078,0.722683363895484,0.547851597686074,0.540538103082125,0.336419762837632,0.422854737889793
122,0.826145174310495,0.707335818897608,0.659635185828958,0.846423940172032,0.937097826303703,0.899690969320732,0.880227319302805,0.740157896822171,0.85736761366328,0.679052509691412,0.625785390215546,0.821905278746612,0.890059574684004,0.803241679912054,0.820990145854326,0.85979182631881,0.792014976277169,0.7366906631765,0.412377000630557,0.716396720513095,0.645332802139558,0.765116224909034,0.872299279623876,0.887006719278373,0.769003709523883,0.879137897177739,0.813150229902299,0.816939786821624,0.738528065693895,0.61676103687189,0.624930835522018,0.88983249585359,0.840968518094573,0.810528828880999,0.799475155544993,0.824953832542111,0.762241299574588,0.627629255706663,0.511222654044367,0.5803460457746,0.876650209417768,0.875869785238609,0.81453288302702,0.882256909779135,0.814206814058917,0.810358628434612,0.775962090492288,0.753845047108762,0.536566005365301,0.516950734307899,0.39809419702148,0.342710871497801,0.312955771965436,0.31761594613394,0.321647181659315,0.394517813410105,0.492509640285682,0.582087995232782,0.378960396739472,0.315425123964266,0.300947357094746,0.281960153374303,0.331793764564753,0.401914472420442,0.468447944437994,0.593490645410585,0.310790732795123,0.410176954182209,0.46914893800915,0.540210314418981,0.667807590413906,0.637300312105201,0.634408930985678,0.685090214848518,0.569347764764508,0.485793191362431
123,0.667662397259791,0.578345073843829,0.545233292826291,0.879069774649815,0.99448118818754,0.915518212318347,0.903523209227076,0.678079456090927,0.694880192478291,0.537195958589239,0.527352969348431,0.836306145114283,0.912459936111577,0.78071229798611,0.867748486584471,0.889444938791311,0.790993824431175,0.667874595786757,0.510978895402541,0.590588259696896,0.537438753060997,0.769673216343019,0.9000645380986,0.907553346286163,0.766615521648928,0.907341546790544,0.833718337424851,0.676388367122344,0.627774430918895,0.526869237422943,0.526084401390769,0.909957713940517,0.684458629837911,0.832804242770146,0.815410118707501,0.839070452584256,0.642905034389538,0.540298534862973,0.488897934452916,0.522391362623906,0.912768117139039,0.902232283353808,0.866666674614062,0.901077923974407,0.798980404138565,0.679562262601445,0.651033550743073,0.629102189289833,0.531211856935845,0.516339898109406,0.440500341612946,0.390289455652601,0.339491862646482,0.341145842802001,0.361696888254377,0.394348333864042,0.420852790276452,0.478619910776929,0.334631517632446,0.302539091917921,0.332428365947086,0.354379562174744,0.457019624115221,0.557369640895973,0.621716798147092,0.624069530449831,0.364799261092991,0.528077370176976,0.636405250430335,0.763938632996606,0.820240699582767,0.818140792332188,0.726610660553053,0.780217878024095,0.634147834777597,0.696253172831589
124,0.716500055648593,0.598745870704014,0.56522190413977,0.732100367025517,0.89769375026226,0.884374015394924,0.870175156449334,0.805535510989303,0.816676162478163,0.645689407984416,0.602901588335182,0.751697174456926,0.244444446627821,0.258942840689594,0.312844641393211,0.400784319639206,0.261463340289063,0.291246511042118,-0.000370470790862007,0.346532325777743,0.341315368935466,0.500892429875258,0.603304993431523,0.584774028247511,0.543459239940456,0.530372418883827,0.582931397408247,0.674415224084729,0.708789267323234,0.723953530443518,0.692232880481454,0.840378974555829,0.83851418362335,0.492772998958237,0.26069289245136,0.460266181378785,0.621609369167885,0.605476259317213,0.563946642561587,0.608284778691627,0.816881749365065,0.83465394605674,0.317501826418771,0.671992995845738,0.735836477989846,0.689699185833539,0.640566247914519,0.579304116654258,0.588124121069232,0.738271397772742,0.78250378370285,0.696602137192436,0.455480394810438,0.37058824300766,0.448246972625602,0.828512683583469,0.787872618333453,0.644771263003349,0.637202366479893,0.630382929911029,0.871529276299216,0.622796132797148,0.776616413299351,0.792083574789707,0.585603852287617,0.640935850278898,0.362354396454083,0.823351658880711,0.867609247432618,0.881309595129905,0.618167146239229,0.614947451197583,0.888222123466192,0.842039870627132,0.491835542271535,0.543014733120799
125,0.740357697010084,0.486792633813669,0.456992955995418,0.576678838350163,0.766193387837546,0.836897572484765,0.836512993316111,0.710668990719116,0.755797642249391,0.532369775773725,0.503679904310996,0.659532149977587,0.853771427193508,0.809665138657005,0.759696789208078,0.838138180804044,0.699338642260106,0.750103633579712,0.482457517390635,0.603681118702549,0.53563275466558,0.678570994474907,0.839748254528865,0.854910277966566,0.742520644966577,0.844252024810141,0.70045250654276,0.770324143342469,0.6696492878497,0.523246332286911,0.535047986296484,0.826223833220963,0.622971487481018,0.821903990357109,0.834219179782548,0.833736625123419,0.698996410670161,0.585464293060857,0.470588263090051,0.504034095185226,0.814148617888757,0.870540419002631,0.841712631983176,0.882604024213776,0.751712042893762,0.729285278628137,0.641588845734107,0.624000022411962,0.470059942860171,0.446104010033169,0.774200219856887,0.283443873614697,0.271139719523875,0.392194576562386,0.36441461450432,0.493242077108371,0.720242509806803,0.809917491834962,0.708384060653778,0.597987183426811,0.704242599616502,0.607303417882956,0.669772707519114,0.716861089663596,0.732712231252066,0.605579705046238,0.331202527968728,0.615939054754249,0.743482602353929,0.610102424856566,0.791837677705592,0.815338058794338,0.783719561316591,0.857168467294291,0.712391640458572,0.465256848612509
