"...1","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.03","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.02"
15,0.87913921475417,0.818534091115089,0.78564707160013,0.847486640106517,0.921987919312566,0.913989447057212,0.857365518808303,0.869414634948305,0.889527857526066,0.820512831211226,0.470588245439803,0.406422284634291,0.363256957516916,0.355126642622209,0.347954383120016,0.346801355932824,0.358618679776476,0.388356586400056,0.160412606399351,0.343637890004167,0.311172916780868,0.325471352785977,0.384900423720341,0.396519938644259,0.413725495339361,0.411838702998409,0.399416632150077,0.475597637769425,0.42219659569227,0.344167386384168,0.326588608738534,0.437474513530782,0.421370350577619,0.544707607139425,0.520616275071891,0.521878087290305,0.495424860594224,0.443137278404142,0.425822536824221,0.386461257935158,0.581953194535043,0.714301293094938,0.701339887082645,0.737450996041017,0.685893264909676,0.590289473534171,0.666850797727166,0.595720235258468,0.499168802295824,0.518821750917817,0.713341436127917,0.780864648072014,0.795439080483533,0.711025885913352,0.716733528470243,0.68209539947369,0.712515146644321,0.672273303847993,0.570375375747846,0.574568736962381,0.864784321784905,0.884696874125184,0.844757042501212,0.831914108991546,0.812952721644768,0.860556731000417,0.678881842139737,NA,0.642921013209865,0.708905543197198,0.814218435873466,0.886182160805059,0.871426549294668,0.754670703411011,0.811550813371484,0.864849362429635,0.650324150494285
16,0.931372553110123,0.498039215809018,0.843648773172563,0.79019609093659,0.898395727981124,0.882464992999988,0.827760588181638,0.948235297203234,0.964379087090554,0.87721434132837,0.849237481753126,0.809611699160391,0.851607851982049,0.817167766888894,0.814565837383199,0.863071903586398,0.776470601558127,0.955957770347202,0.904901966452599,0.891265603629077,0.872784321308099,0.852058832347356,0.462184876203902,0.473453998565756,0.523707693273854,0.503081262111869,0.434771245718513,0.667102416356594,0.546638682484832,0.400703877211059,0.38684096535115,0.351633995771445,0.444183009862959,0.36541890285248,0.330565177342696,0.371164944242404,0.563091144842343,0.414901965856744,0.396078437567012,0.357352949679084,0.378524750471277,0.48480395227684,NA,0.463725492358394,0.523311575254017,0.666230956713936,0.594117671251584,0.525490224361611,0.394509810209657,0.441830068826803,0.604278098453368,0.650980412959728,0.696078419685198,0.654901981353228,0.647058844566279,0.647058844565373,0.6568627655508,0.506372558884662,0.284890439582095,0.408805036882233,0.831633996963373,0.840061524334492,0.841666676103909,0.8117647171012,0.785620927810031,NA,0.588235318659885,NA,0.625000022351609,0.74117648601459,0.843137264251425,0.855555564164938,0.845751643180719,0.68587231636013,0.707189559935247,NA,0.286274522542224
18,0.921455781236774,0.878556536233043,0.84016665355137,0.798329284557864,0.917658365081986,0.915063808361677,0.890259810462572,0.44362745434062,0.430229756641155,0.363731299455481,0.345367785957161,0.367308052622413,0.601917235057345,0.628008480458262,0.61782533472324,0.616688803623515,0.553768200534163,0.458273136302111,0.0990151327155544,0.353691724641625,0.352084011816643,0.458823533082495,0.739390148811383,0.7572999636873,0.645669309961991,0.724499232954736,0.56834935127436,0.425444064420825,0.361968912719732,0.278542635922843,0.264026670479487,0.472725876289567,0.753912803664569,0.632120465461441,0.53250776780285,0.51068603798643,0.496432473572576,0.410719392414062,0.415737006290533,0.414120423604167,0.72203468550825,0.695277565801745,0.595686298608808,0.690050853623301,0.594018117086711,0.506704777417638,0.532032979962714,0.496514931268492,0.47743574248068,0.554723734205357,0.807843148708552,0.814515668064882,0.558970576468873,0.557839723637265,0.616642153042587,0.661815002560623,0.675421815971926,0.655286014416766,0.474121958017372,0.478743711140252,0.879804672393146,0.893265462805968,0.870677935804454,0.884063739930416,0.848888591403525,0.747454677668989,0.462745111933502,0.192156866191116,0.562141805887134,0.620945279308775,0.797445297241276,0.8713641401748,0.860201770196779,0.70978442857501,0.744857958384715,0.736288205412508,0.670487540491367
19,0.93807189911607,0.895860572655985,0.891965573153852,0.787394970655456,0.92163929101585,0.91154950311999,0.889382722642677,0.938062782451333,0.960476742071272,0.909803926944716,0.877146728079907,0.853797838525851,0.888259507991648,0.872569452039905,0.867614386975749,0.900075198274813,0.889483072540957,0.94815686583522,0.963497975204588,0.922473609447494,0.898161009601911,0.881845848827539,0.879857404665526,0.886626457556708,0.871788144111663,0.90665007299848,0.878244638442986,0.955512699533698,0.924100277544596,0.849058063591242,0.878439302155474,0.880133192494239,0.89722786278562,0.890394143985994,0.857687635257344,0.896345817229973,0.923697483539618,0.836814735616978,0.838064124186824,0.877760585201424,0.847152203321482,0.883934944529433,0.375044570727202,0.894758432519206,0.732952085633987,0.203431375324813,0.564782801796546,0.522765066664191,0.440020114183478,0.372349625421802,NA,0.400090156958109,0.422171950340339,0.40987077186057,0.447382923246459,0.489725520610867,0.547769904136709,0.496137849309339,0.388967326879796,0.41232744741336,0.490196086838841,0.526245080249433,0.482182439254724,0.534550399615876,0.565808849409282,0.565803947448756,0.291638506897606,NA,0.556773644956777,0.620738624795125,0.736596094131511,0.722038216961271,0.676062110811574,0.65490198135378,0.72549021244047,0.73693866210603,0.493570481621972
21,0.935079714766215,0.879758741936519,0.85551521881121,0.787301284537926,0.873946136272961,0.863558334689034,0.838202256834915,0.918803785344628,0.948659223392499,0.880151365932547,0.827283265755717,0.801245752308104,0.848176199217452,0.825252914125051,0.807689025933121,0.868530156737866,0.86978496299526,0.91550768461796,0.865491043831947,0.887301594018891,0.843358437306402,0.816173580976585,0.832887973405626,0.844127594517008,0.847538588659915,0.872931783023758,0.847448881114645,0.927266911097888,0.903224482949645,0.782901694111537,0.814985328826289,0.833380028605465,0.823136679260203,0.82802464936278,0.791261398886184,0.801284200984335,0.86629575586417,0.780171857121219,0.775670795264007,0.798605311864516,0.739849185943853,0.733659102512778,NA,0.858393365783311,0.868922036718256,0.934942691170304,0.912699244191096,0.89067001859716,0.801588969373687,0.768098173331521,NA,0.813779422864333,0.833837827925649,0.762521048954818,0.419835063265229,0.388066491544042,0.39033301938532,0.413518257984422,0.341909592247281,0.347401750061055,0.406442582607329,0.436822069720522,0.481769314556217,0.512044847011805,0.55035653303983,0.500089563327482,0.264233227522802,0.257754020392895,0.475437150636705,0.551225516944824,0.711833927210399,0.717738274918342,0.670278302787966,0.603498518467019,0.640462658097767,0.667119175195769,0.490196107267004
22,0.920944746245045,0.822014270858327,0.84963236190379,0.805544298270638,0.880532220005999,0.876518419603032,0.820761256358207,0.932399630546577,0.950855238640575,0.856862753629691,0.845721934329384,0.73015874624254,0.861176478862766,0.835702624171975,0.780837802724413,0.858155418766872,0.761197124656872,0.909150332212455,0.852941185235977,0.874806899916046,0.848749163849604,0.844994849280311,0.84407375819648,0.854281738096362,0.84653799142689,0.867568635344509,0.831729065288198,0.926615835891834,0.915490201115612,0.825470400579054,0.849346414208424,0.858366021513939,0.852941185235983,0.846595869710052,0.803921580314647,0.843069651003545,0.846797394752506,0.786377721711213,0.654175764984571,0.825725500583663,0.851164224557578,0.853137263655668,0.678431391716061,0.882770136315778,0.804808601737016,0.933111958446045,0.939028948545466,0.907422974705703,0.813507636388139,0.809169561547397,NA,0.83787879754197,0.854231191308892,0.843329860163593,0.77298476298651,0.616993486881278,0.67433932034868,0.574847895523606,0.35725491046907,0.426554626226452,0.469523811340325,0.539332427084419,0.543921595811835,0.579256991022498,0.602941200137144,0.659180055965326,0.459405669476842,0.365106050457242,0.48488564634076,0.529141333596433,0.805490207672119,0.712870806455605,0.675784333050256,0.629684117933123,0.728273260978013,0.695220606401691,0.429102171408515
25,0.917712423205376,0.803340607219272,0.695187183943662,0.564851151572333,0.602033429675632,0.596078455448151,0.664923767248789,0.486631016839634,0.465862244367599,0.370806107918421,0.342777120215552,0.336360518869601,0.331866740453534,0.354995340108871,0.364359869676478,0.373638351758321,0.395173460245132,0.384313732385635,0.0947712436318398,0.295686286687851,0.31392157971859,0.381776246954413,0.535294145345688,0.531735685136583,0.494385055520318,0.466546005010605,0.417468810623342,0.390772786210565,0.397581705451012,0.305574790519827,0.283529424667358,0.386181145906448,0.675817012786865,0.635337712367376,0.489075630903244,0.420991930891486,0.44854030807813,0.364919794147665,0.353501409292221,0.344537824392319,0.613605465207781,0.687819388779727,NA,0.631198279062907,0.58510943081068,0.122730574950024,0.465795209010442,0.435032683610916,0.414939314126968,0.503284979950298,0.729292945428328,0.704072415828705,0.653431415557861,0.606442600488663,0.553171883611118,0.525163426995277,0.529411792755127,0.413190736012025,0.285960797071457,0.38570525665437,0.800379518539675,0.79438999046882,0.74845127955727,0.772819486157648,0.725000016391277,0.678431391716003,0.469607874751091,NA,0.668872568756342,0.733115484317144,0.794901973009109,0.852287590503693,0.83026647567749,0.717453417954621,0.758672714233398,0.705742314457893,0.583600737831809
27,0.926862749457359,0.854901969432831,0.809688592658323,0.709193395283408,0.812175113794416,0.800534771247344,0.793409598370393,0.879588101407607,0.930033219642326,0.82170869410038,0.754466245571772,0.74521172305812,0.78034859697024,0.763053754137622,0.76822769323599,0.818803429603577,0.830196088552475,0.910216723617755,0.879123421276317,0.853493518812556,0.796831671602842,0.754575178027153,0.791891006089873,0.791646246487896,0.771607856750488,0.820829326012095,0.807503782212734,0.839150336384773,0.597635548780946,0.44004525244236,0.388013325209888,0.316153138875961,0.314950991421938,0.307332527823746,0.291164379428934,0.328582212328911,0.363954951788517,0.347461044788361,0.342775701208318,0.324889966419765,0.427450984716415,0.488352971673012,0.323970598727465,0.312559629614289,0.350980401039124,0.0477124191820621,0.302067360476307,0.362278252840042,0.303460219327141,0.31949054201444,NA,0.553114213487681,0.526352939605713,0.455933065506919,0.503631936894222,0.607601088506204,0.655187929049134,0.390906514033027,0.311862756311893,0.467460319399834,0.737830365157646,0.559583138775181,0.482352949324108,0.505335184723832,0.538439569994807,0.59697576347044,0.35232844017446,NA,0.584095885356267,0.674800309869978,0.798823541402817,0.748521645863851,0.717439113692804,0.644384133815765,0.706791719664698,0.730861056110133,0.417647063732147
31,0.944273661111147,0.876252884275693,0.867792751630229,0.83626215695697,0.902079514864159,0.894273792932938,0.839363576230387,0.932411652972666,0.959871516652438,0.908058517155186,0.855622926296294,0.836510117663885,0.877966208769393,0.85315036619953,0.859957795899325,0.887905661696972,0.844163141282592,0.945135143418975,0.936264394193831,0.818887174653862,0.876741331491505,0.85787564491369,0.864869289100168,0.873253038705111,0.873034627408709,0.896998327697595,0.85412402797084,0.957160182844938,0.926544548695045,0.822137898014433,0.852222749756438,0.865443638977571,0.877221829723864,0.853288029827232,0.850406943343751,0.840580159087767,0.918550391516614,0.801611520625919,0.811633506114384,0.843447883530409,0.378892225410601,0.322331354721735,0.362335738735893,0.386999332869846,0.409859949350364,0.40151969164563,0.366156295053945,0.351841393429478,0.345713960780779,0.376663677913027,0.475774827503401,0.508735989685203,0.446163057904489,0.419988678346471,0.445607170648537,0.474509833918339,0.509202182949376,0.383438268110369,0.318403545077199,0.328781248190822,0.760834443873869,0.742927626618796,0.703685598088575,0.72240157879707,0.722036115775831,0.664962312579153,0.447058829381156,NA,0.67750613169157,0.74188856365875,0.752035289674121,0.830721323886065,0.80101754361541,0.734279968954144,0.789491045785152,0.740957339546253,0.56109557549158
37,0.919978218277389,0.86628593981845,0.821586793495539,0.709477141499427,0.818428820254668,0.807527429218923,0.80301660299293,0.900751639902526,0.935090542816733,0.840279172032419,0.781617660075329,0.747918831674594,0.794890089468451,0.773683957351198,0.754125831648396,0.823758180439252,0.829223754471215,0.904404228925591,0.841401488077654,0.842627460360279,0.794220858498531,0.753580577347264,0.767538140217391,0.766781243797941,0.767450971603041,0.80094698156137,0.787745110690499,0.889267292461777,0.567638982179671,0.443261752525826,0.379626814719881,0.310161051676406,0.318478917533837,0.321399187600241,0.29397105864295,0.301988029231734,0.322717097401772,0.323454007506447,0.323023413458138,0.300362330739952,0.457516342402999,0.528881851080315,0.307921580076218,0.290732132659549,0.290446635584078,0.234295458249277,0.301028228024318,0.315745703198803,0.292902202459863,0.360171576961977,NA,0.544868734844772,0.450077657799914,0.398396932394111,0.454141314430601,0.568161547774033,0.594663456543184,0.543484938905504,0.371352616508362,0.450175072997883,0.732490001186263,0.556941202879239,0.538261818724872,0.604749478896731,0.62705884575881,0.591131931678474,0.383676477520805,NA,0.593102677078981,0.671130599493825,0.753921583294909,0.77657700070133,0.760735913559795,0.726995460914925,0.765583089307484,0.785029159607226,0.601357489824326
